1046831465,6773701,tefal,_tefal_access_steam_force_dt8270e1,3199,1873180,__________tefal,tefal,___tefal_dt8270e1,column,3199,1,httpscomfyuavertikalnyjotparivatelruchnojtefaldt8270e1html,3599,05112025_1744,column,__42,Фастів,3
1046831465,6773701,TEFAL,Отпариватель TEFAL Access Steam Force DT8270E1,3199,1873180,Техника для дома >> Мелкая техника >> Утюги >> Утюги Tefal,tefal,Вертикальний відпарювач ручний Tefal DT8270E1,,3199,1,https://comfy.ua/vertikal-nyj-otparivatel-ruchnoj-tefal-dt8270e1.html,3599,05.11.2025 17:44,,"вул. Соборна, 42",Фастів,3
1046833764,,,,,1875299,Детские товары >> Творчество и развитие >> 3D-творчество >> 3D-творчество 3Doodler,3doodler,3D-ручка 3Doodler Start Plus базовий набір Креатив 72 стрижня (SPLUS),,2655,1,https://comfy.ua/3d-ruchka-3doodler-start-plus-bazovyj-nabor-kreativ-72-sterzhnja-splus.html,,05.11.2025 20:09,,"вул. Соборна, 42",Фастів,0
1046968196,6745446,TEFAL,Миксер TEFAL Prep Mix (HT464138),2399,1873406,Техника для кухни >> Мелкая техника >> Миксеры >> Миксеры Tefal,tefal,Міксер з чашею Tefal HT464138,,2399,1,https://comfy.ua/mikser-s-chashej-tefal-ht464138.html,4299,05.11.2025 17:28,,"вул. Соборна, 42",Фастів,0
1047106181,6860344,BOSCH,Пылесос BOSCH BGBS2BA1P,4899,1869403,Техника для дома >> Мелкая техника,bosch,Пилосос для сухого прибирання з мішком Bosch BGBS2BA1P,,4899,1,https://comfy.ua/catalog/product/view/id/3149533,5399,05.11.2025 18:12,,"вул. Соборна, 42",Фастів,0
1047269863,,,,,1875707,Детские товары >> Творчество и развитие,strateg,Набір для випалювання Strateg Дошки (укр) (30903),,385,1,https://comfy.ua/catalog/product/view/id/3150653,,05.11.2025 20:34,,"вул. Соборна, 42",Фастів,0
1047323889,,,,,1875710,Детские товары >> Творчество и развитие,strateg,Набір для виготовлення іграшок Strateg Pom pom Банні (укр) (32016),,275,1,https://comfy.ua/catalog/product/view/id/3151143,,05.11.2025 20:44,,"вул. Соборна, 42",Фастів,0
1047374751,,,,,1875711,Детские товары >> Творчество и развитие,strateg,Набір для виготовлення іграшок Strateg Pom pom Фоксі (укр) (32017),,275,1,https://comfy.ua/catalog/product/view/id/3151183,,05.11.2025 20:25,,"вул. Соборна, 42",Фастів,0
1047389604,,,,,1870532,Посуда >> Кухонные аксессуары,gusto,Лопатка кухарська Gusto GT-5303,,131,1,https://comfy.ua/lozhka-povarskaja-gusto-gt-5303.html,,05.11.2025 19:39,,"вул. Соборна, 42",Фастів,0
1047453694,6963295,MAXMARK,Форма для выпечки MAXMARK с крышкой MK-T53,256,1873161,Посуда >> Для запекания и выпечки >> Формы и деко >> Формы и деко Maxmark,maxmark,Форма для приготування Maxmark MK-T53,,256,1,https://comfy.ua/forma-dlja-prigotovlenija-maxmark-mk-t53.html,1359,05.11.2025 18:51,,"вул. Соборна, 42",Фастів,0
