1648034828,6948413,HP,Мышь HP Z3700 Grey (758A9AA),1199,2808619,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК >> Мыши компьютерные >> Мыши компьютерные HP",hp,Миша бездротова HP Z3700 (758A9AA),,1199,1,https://comfy.ua/mysh-besprovodnaja-hp-z3700-758a9aa.html,,05.11.2025 21:12,,"вул. Соборна, 42",Фастів,0
1648034830,6948409,HP,Мышь HP 240 Bluetooth White (793F9AA),899,2808616,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК >> Мыши компьютерные >> Мыши компьютерные HP",hp,Миша бездротова HP 240 Bluetooth (793F9AA),,899,1,https://comfy.ua/mysh-besprovodnaja-hp-240-bluetooth-793f9aa.html,,05.11.2025 20:54,,"вул. Соборна, 42",Фастів,0
1648034831,6948410,HP,Мышь HP 250 Dual Mode Black (6V2J7AA),949,2808617,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК >> Мыши компьютерные >> Мыши компьютерные HP",hp,Миша бездротова HP 250 Dual Mode (6V2J7AA),,949,1,https://comfy.ua/mysh-besprovodnaja-hp-250-dual-mode-6v2j7aa.html,,05.11.2025 18:43,,"вул. Соборна, 42",Фастів,0
1648036293,6936764,REDRAGON,Мышь REDRAGON Cobra M711-FPS-1 RGB (77226),1165,2780159,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК >> Мыши компьютерные >> Мыши компьютерные Redragon",redragon,Миша дротова ігрова Redragon Cobra M711-FPS-1 RGB (77226),,1055,1,https://comfy.ua/mysh-provodnaja-igrovaja-redragon-cobra-m711-fps-1-rgb-77226.html,,05.11.2025 18:36,,"вул. Соборна, 42",Фастів,0
1648036632,,,,,2739999,Техника для кухни >> Крупная техника >> Холодильники >> Холодильники Gorenje,gorenje,Холодильник Gorenje NRK619EPXL4,,19499,1,https://comfy.ua/holodil-nik-gorenje-nrk619epxl4.html,23299,05.11.2025 19:18,,"вул. Соборна, 42",Фастів,0
1648040719,6950127,MASTERPRO,Ложка MASTERPRO Foodies collection 36 см (BGMP-4588),319,2808133,Посуда >> Кухонные аксессуары >> Кухонные принадлежности >> Кухонные принадлежности Masterpro,masterpro,Ложка кухарська Masterpro Foodies collection 36 см (BGMP-4588),,319,1,https://comfy.ua/lozhka-povarskaja-masterpro-foodies-collection-36-sm-bgmp-4588.html,579,05.11.2025 19:24,,"вул. Соборна, 42",Фастів,0
1648046819,,,,,2807468,Техника для кухни >> Крупная техника,aeg,Холодильник вбудований AEG OSC6N18RES,,38499,1,https://comfy.ua/holodil-nik-vstraivaemyj-aeg-osc6n18res.html,,05.11.2025 18:09,,"вул. Соборна, 42",Фастів,0
1648051519,6966588,TEFAL,Отпариватель TEFAL DT1034E1,1799,2812834,Техника для дома >> Мелкая техника >> Утюги >> Утюги Tefal,tefal,Вертикальний відпарювач ручний Tefal DT1034E1,,1799,1,https://comfy.ua/vertikal-nyj-otparivatel-ruchnoj-tefal-dt1034e1.html,2299,05.11.2025 17:51,,"вул. Соборна, 42",Фастів,0
1648055220,,,,,2782124,"Ноутбуки, планшеты и компьютерная техника >> Сетевая защита >> Сетевые фильтры и удлинители >> Сетевые фильтры и удлинители Defender",defender,Мережевий фільтр Defender E318 1.8m 3р White (992210),,129,1,https://comfy.ua/setevoj-fil-tr-defender-e318-1-8m-3r-white-992210.html,,05.11.2025 17:29,,"вул. Соборна, 42",Фастів,0
1648071686,,,,,2750231,Посуда >> Нарезка и измельчение >> Ножи и наборы >> Ножи и наборы FLORINA,florina,Ніж кухонний FLORINA Anton 15 см (5N1095),,79,1,https://comfy.ua/nozh-kuhonnyj-florina-anton-15-sm-5n1095.html,,05.11.2025 19:07,,"вул. Соборна, 42",Фастів,0
1648071747,6948558,VENTOLUX,Плита газовая VENTOLUX GG 6060 CS (WH) T,12149,2558418,Техника для кухни >> Крупная техника >> Плиты >> Плиты Ventolux,ventolux,Плита газова Ventolux GG 6060 CS (WH) T,,12149,1,https://comfy.ua/plita-gazovaja-ventolux-gg-6060-cs-wh-t.html,,05.11.2025 20:19,,"вул. Соборна, 42",Фастів,0
1648072159,,,,,2159064,Техника для кухни >> Мелкая техника,elica,Фільтр для витяжки Elica CFC0141563,,799,1,https://comfy.ua/fil-tr-dlja-vytjazhki-elica-cfc0141563.html,,05.11.2025 17:34,,"вул. Соборна, 42",Фастів,0
1648073665,6948375,HP,Гарнитура HP Stereo G2 USB Black (428H5AA),1599,2808623,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК >> Гарнитуры >> Гарнитуры HP",hp,Гарнітура дротова HP Stereo G2 USB (428H5AA),,1599,1,https://comfy.ua/garnitura-provodnaja-hp-stereo-g2-usb-428h5aa.html,,05.11.2025 19:03,,"вул. Соборна, 42",Фастів,0
1648073673,6948377,SANDBERG,Гарнитура SANDBERG HeroBlaster Bluetooth Led (126-42),1399,2807436,"Аудио, фото и видео >> Наушники >> Наушники Sandberg",sandberg,Гарнітура бездротова ігрова Sandberg HeroBlaster Bluetooth Led Headset (126-42),,1399,1,https://comfy.ua/garnitura-besprovodnaja-igrovaja-sandberg-heroblaster-bluetooth-led-headset-126-42.html,,05.11.2025 19:03,,"вул. Соборна, 42",Фастів,0
1648073869,,,,,2750230,Посуда >> Нарезка и измельчение >> Ножи и наборы >> Ножи и наборы FLORINA,florina,Ніж для м'яса FLORINA Wood 20 см (5N0001),,131,1,https://comfy.ua/nozh-dlja-mjasa-florina-wood-20-sm-5n0001.html,,05.11.2025 19:37,,"вул. Соборна, 42",Фастів,0
1648082552,,,,,1851413,Техника для кухни >> Мелкая техника,interline,Фільтр для витяжки Interline CF 240 A,,579,1,https://comfy.ua/fil-tr-dlja-vytjazhki-interline-cf-240-a.html,,05.11.2025 17:28,,"вул. Соборна, 42",Фастів,0
1648082670,,,,,1851412,Техника для кухни >> Встраиваемая техника >> Фильтры для вытяжки >> Фильтры для вытяжки Interline,interline,Фільтр для витяжки Interline CF 210 A,,319,1,https://comfy.ua/fil-tr-dlja-vytjazhki-interline-cf-210-a.html,,05.11.2025 17:26,,"вул. Соборна, 42",Фастів,0
1648082703,,,,,1851410,Техника для кухни >> Мелкая техника,interline,Фільтр для витяжки Interline CF 220 A,,579,1,https://comfy.ua/fil-tr-dlja-vytjazhki-interline-cf-220-a.html,,05.11.2025 17:35,,"вул. Соборна, 42",Фастів,0
1648087349,,,,,2361425,Техника для кухни >> Встраиваемая техника >> Фильтры для вытяжки >> Фильтры для вытяжки Minola,minola,Фільтр для витяжки Minola Арт. 0038,,499,1,https://comfy.ua/fil-tr-dlja-vytjazhki-minola-art-0038.html,,05.11.2025 17:33,,"вул. Соборна, 42",Фастів,0
1648087370,,,,,2361429,Техника для кухни >> Встраиваемая техника >> Фильтры для вытяжки >> Фильтры для вытяжки Minola,minola,Фільтр для витяжки Minola Арт. 0037,,499,1,https://comfy.ua/fil-tr-dlja-vytjazhki-minola-art-0037.html,,05.11.2025 17:33,,"вул. Соборна, 42",Фастів,0
1648087645,,,,,2361427,Техника для кухни >> Встраиваемая техника >> Фильтры для вытяжки >> Фильтры для вытяжки Minola,minola,Фільтр для витяжки Minola Арт. 0039,,499,1,https://comfy.ua/fil-tr-dlja-vytjazhki-minola-art-0039.html,,05.11.2025 17:33,,"вул. Соборна, 42",Фастів,0
1648090576,,,,,2788031,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",armorstandart,Чохол для планшету ArmorStandart Smart Case for Samsung Tab A11 / A9 Black (ARM70988),,549,1,https://comfy.ua/chehol-dlja-plansheta-armorstandart-smart-case-for-samsung-galaxy-tab-a9-black-arm70988.html,,05.11.2025 17:38,,"вул. Соборна, 42",Фастів,1
1648090577,,,,,2788029,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",armorstandart,Чохол для планшету Armorstandart Smart Case for Xiaomi Redmi Pad SE 11 Blue (ARM70060),,649,1,https://comfy.ua/chehol-dlja-plansheta-armorstandart-smart-case-for-xiaomi-redmi-pad-se-blue-arm70060.html,,05.11.2025 18:28,,"вул. Соборна, 42",Фастів,1
1648091792,,,,,2679441,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",baseus,Адаптер мережі Bluetooth USB Baseus Wireless Adapter BA04 Black (ZJBA000001),,279,1,https://comfy.ua/adapter-seti-bluetooth-usb-baseus-wireless-adapter-ba04-black-zjba000001.html,,05.11.2025 17:40,,"вул. Соборна, 42",Фастів,0
1648108446,6932853,MUSE,Аудиосистема MUSE M-670 BT,8262,2684954,"Аудио, фото и видео >> Акустика >> Музыкальные центры >> Музыкальные центры Muse",muse,Міні-система Muse M-670 BT,,8265,1,https://comfy.ua/mini-sistema-muse-m-670-bt.html,,05.11.2025 18:40,,"вул. Соборна, 42",Фастів,0
1648174236,,,,,2183675,Comfy KIDS >> Игрушки >> LEGO >> LEGO LEGO,lego,Конструктор LEGO Star Wars TM Крокохід AT-TE™ (75337),,5599,1,https://comfy.ua/konstruktor-lego-star-wars-tm-shagohod-at-tetm-75337.html,6999,05.11.2025 23:44,,"вул. Соборна, 42",Фастів,0
1648174238,,,,,2183673,Comfy KIDS >> Игрушки >> LEGO >> LEGO LEGO,lego,Конструктор LEGO Super Mario Додатковий набір «Замок Піч» (71408),,3247,1,https://comfy.ua/konstruktor-lego-super-mario-dopolnitel-nyj-nabor-zamok-persika-71408.html,5599,05.11.2025 23:47,,"вул. Соборна, 42",Фастів,0
1648174306,,,,,2193661,Детские товары >> Игрушки >> Машинки и техника >> Машинки и техника Bburago,bburago,Наземна будівельна техніка Bburago НАВАНТАЖУВАЧ BOBCAT TOOLCAT 5600 (10 cm) (18-31806),,439,1,https://comfy.ua/nazemnaja-stroitel-naja-tehnika-bburago-pogruzchik-bobcat-toolcat-5600-10-cm-18-31806.html,,05.11.2025 23:51,,"вул. Соборна, 42",Фастів,0
1648174307,,,,,2193635,Детские товары >> Игрушки >> Машинки и техника >> Машинки и техника Bburago,bburago,Наземна будівельна техніка Bburago ТРАКТОР FENDT 1050 VARIO з роторними валковими граблями (10 cm) (18-31665),,747,1,https://comfy.ua/nazemnaja-stroitel-naja-tehnika-bburago-traktor-fendt-1050-vario-c-rotornymi-valkovymi-grabljami-10-cm-18-31665.html,,05.11.2025 23:31,,"вул. Соборна, 42",Фастів,0
1648174396,,,,,2193641,Детские товары >> Игрушки >> Машинки и техника >> Машинки и техника Bburago,bburago,Наземна будівельна техніка Bburago ТРАКТОР MASSEY FERGUSON 8740S (10 cm) (18-31613),,339,1,https://comfy.ua/nazemnaja-stroitel-naja-tehnika-bburago-traktor-massey-ferguson-8740s-10-cm-18-31613.html,,05.11.2025 20:26,,"вул. Соборна, 42",Фастів,0
