806000699,column,column,column,column,1762842,Детские товары >> Творчество и развитие,strateg,__strateg_magic_sand___05__3716,column,149,1,httpscomfyuakineticheskijpesokstrategmagicsandzhjoltyjvedro05kg3716html,column,05112025_2037,column,__42,Фастів,0
806000699,,,,,1762842,Детские товары >> Творчество и развитие,strateg,"Кінетичний пісок Strateg Magic sand жовтий, відро 0,5 кг (371-6)",,149,1,https://comfy.ua/kineticheskij-pesok-strateg-magic-sand-zhjoltyj-vedro-0-5-kg-371-6.html,,05.11.2025 20:37,,"вул. Соборна, 42",Фастів,0
806000700,,,,,1762841,Детские товары >> Творчество и развитие,strateg,"Кінетичний пісок Strateg Magic sand зелений, відро 0,5 кг (371-5)",,149,1,https://comfy.ua/kineticheskij-pesok-strateg-magic-sand-zeljonyj-vedro-0-5-kg-371-5.html,,05.11.2025 20:43,,"вул. Соборна, 42",Фастів,0
806000704,7057008,STRATEG,Набор для творчества STRATEG Savanna (51204),280,1762807,Детские товары >> Творчество и развитие >> Лепка >> Лепка Strateg,strateg,Кінетичний пісок Strateg Savanna (укр.) (51204),,449,1,https://comfy.ua/kineticheskij-pesok-strateg-savanna-ukr-51204.html,,05.11.2025 20:37,,"вул. Соборна, 42",Фастів,0
806000719,,,,,1762780,Детские товары >> Творчество и развитие,strateg,"Кінетичний пісок Strateg Magic sand класичний, відро 350 гр. (370-1)",,105,1,https://comfy.ua/kineticheskij-pesok-strateg-magic-sand-klassicheskij-vedro-350-gr-370-1.html,,05.11.2025 20:37,,"вул. Соборна, 42",Фастів,0
806000723,,,,,1762776,Детские товары >> Творчество и развитие,strateg,Ліплення з тіста Strateg Містер тісто - Ice paradise (укр.) (71502),,559,1,https://comfy.ua/lepka-iz-gipsa-strateg-mister-testo-ice-paradise-ukr-71502.html,,05.11.2025 20:39,,"вул. Соборна, 42",Фастів,0
806000752,,,,,1762783,Детские товары >> Творчество и развитие,strateg,Ліплення з тіста Strateg Містер тісто - food paradise (71304),,479,1,https://comfy.ua/lepka-iz-gipsa-strateg-mister-testo-food-paradise-71304.html,,05.11.2025 20:39,,"вул. Соборна, 42",Фастів,0
806000761,6726437,ELEYUS,Варочная поверхность ELEYUS SILVA 60 BL+RB CF,5695,1768356,Техника для кухни >> Крупная техника >> Варочные панели >> Варочные панели ELEYUS,eleyus,Варильна поверхня газова ELEYUS SILVA 60 BL+RB CF,,5695,1,https://comfy.ua/varochnaja-panel-gazovaja-eleyus-silva-60-bl-rb-cf.html,6699,05.11.2025 21:04,,"вул. Соборна, 42",Фастів,0
806000776,7057083,STRATEG,Набор для творчества STRATEG Little Princess (30415),164,1762781,Детские товары >> Творчество и развитие >> Творчество и рукоделие >> Творчество и рукоделие Strateg,strateg,"""Набір для виготовлення декору Strateg сумочка """"Little Princess"""" (30415)""",,289,1,https://comfy.ua/nabor-dlja-izgotovlenija-dekora-strateg-sumochka-little-princess-30415.html,,05.11.2025 20:42,,"вул. Соборна, 42",Фастів,0
806000777,7057007,STRATEG,Набор для творчества STRATEG Mundi sand (39000),250,1762732,Детские товары >> Творчество и развитие >> Лепка >> Лепка Strateg,strateg,Кінетичний пісок Strateg Mundi sand (укр.) (39000),,399,1,https://comfy.ua/kineticheskij-pesok-strateg-mundi-sand-ukr-39000.html,,05.11.2025 20:43,,"вул. Соборна, 42",Фастів,0
806000792,,,,,1762757,Детские товары >> Творчество и развитие,strateg,Ліплення з тіста Strateg Ліпозаврікі (укр.) (71410),,96,1,https://comfy.ua/lepka-iz-gipsa-strateg-lipozavriki-ukr-71410.html,,05.11.2025 20:36,,"вул. Соборна, 42",Фастів,0
