704026067,6605908,beko,_beko_rcna366k30xb,19999,1650587,__________beko,beko,_beko_rcna366k30xb,column,19999,1,httpscomfyuaholodilnikbekorcna366k30xbhtml,20999,05112025_1826,column,__42,Фастів,0
703501420,6605924,GORENJE,Утюг GORENJE SIH2200BBC,1199,1652221,Техника для дома >> Мелкая техника >> Утюги >> Утюги Gorenje,gorenje,Праска Gorenje SIH2200BBC,,989,1,https://comfy.ua/utjug-gorenje-sih2200bbc.html,,05.11.2025 18:02,,"вул. Соборна, 42",Фастів,0
703507863,6605926,GORENJE,Утюг GORENJE SIH2200RBC,1369,1652223,Техника для дома >> Мелкая техника >> Утюги >> Утюги Gorenje,gorenje,Праска Gorenje SIH2200RBC,,1099,1,https://comfy.ua/utjug-gorenje-sih2200rbc.html,,05.11.2025 18:04,,"вул. Соборна, 42",Фастів,0
703524880,,,,,1653481,Техника для кухни >> Крупная техника,grunhelm,Піч електрична Grunhelm GN33AВ Black,,2899,1,https://comfy.ua/pech-jelektricheskaja-grunhelm-gn33av-black.html,,05.11.2025 17:49,,"вул. Соборна, 42",Фастів,0
703533885,,,,,1652222,Техника для дома >> Мелкая техника,gorenje,Праска Gorenje SIH2200DGT,,1059,1,https://comfy.ua/catalog/product/view/id/1196603,,05.11.2025 18:08,,"вул. Соборна, 42",Фастів,0
703727037,,,,,1652223,Техника для дома >> Мелкая техника,gorenje,Праска Gorenje SIH2200RBC,,1099,1,https://comfy.ua/catalog/product/view/id/1196623/s/utjug-gorenje-sih2200rbc,,05.11.2025 18:04,,"вул. Соборна, 42",Фастів,0
704026067,6605908,BEKO,Холодильник BEKO RCNA366K30XB,19999,1650587,Техника для кухни >> Крупная техника >> Холодильники >> Холодильники Beko,beko,Холодильник Beko RCNA366K30XB,,19999,1,https://comfy.ua/holodil-nik-beko-rcna366k30xb.html,20999,05.11.2025 18:26,,"вул. Соборна, 42",Фастів,0
704036052,6625536,COOPER&HUNTER,Осушитель воздуха COOPER&HUNTER CH-D016WDN7-40LD,17859,1654453,Техника для дома >> Климатическая техника,cooperhunter,Осушувач повітря Cooper&Hunter CH-D016WDN7-40LD,,17859,1,https://comfy.ua/catalog/product/view/id/1202183/s/osushitel-vozduha-cooper-hunter-ch-d016wdp7-40ld,,05.11.2025 17:45,,"вул. Соборна, 42",Фастів,0
704036092,6748738,FRIME,Клавиатура Frime MoonFox 3Color USB (FLK18210),487,1653499,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",frime,Клавіатура дротова Frime Moonfox 3Color Black USB RUS/UKR (FLK18210),,489,1,https://comfy.ua/klaviatura-provodnaja-frime-moonfox-3color-black-usb-rus-ukr-flk18210.html,,05.11.2025 18:42,,"вул. Соборна, 42",Фастів,0
704073017,6603587,MOULINEX,Мясорубка MOULINEX ME111032,2999,1654055,Техника для кухни >> Мелкая техника >> Мясорубки >> Мясорубки Moulinex,moulinex,М'ясорубка Moulinex ME111032,,2999,1,https://comfy.ua/mjasorubka-moulinex-me111032.html,3899,05.11.2025 17:26,,"вул. Соборна, 42",Фастів,2
704073019,6666332,KENWOOD,Миксер KENWOOD HMP30.A0BK,1399,1654385,Техника для кухни >> Мелкая техника >> Миксеры >> Миксеры Kenwood,kenwood,Міксер Kenwood HMP30.A0BK,,1399,1,https://comfy.ua/mikser-kenwood-hmp30-a0bk.html,1499,05.11.2025 17:35,,"вул. Соборна, 42",Фастів,2
704073020,,,,,1654452,Техника для дома >> Климатическая техника >> Осушители воздуха >> Осушители воздуха Cooper&Hunter,cooperhunter,Осушувач повітря Cooper&Hunter CH-D008WDP7-20LD,,17199,1,https://comfy.ua/osushitel-vozduha-cooper-hunter-ch-d008wdp7-20ld.html,,05.11.2025 18:25,,"вул. Соборна, 42",Фастів,0
704073024,6625534,COOPER&HUNTER,Осушитель воздуха COOPER&HUNTER CH-D008WDN7-20LD,17199,1654451,Техника для дома >> Климатическая техника,cooperhunter,Осушувач повітря Cooper&Hunter CH-D008WDN7-20LD,,17199,1,https://comfy.ua/osushitel-vozduha-cooper-hunter-ch-d008wdn7-20ld.html,,05.11.2025 18:25,,"вул. Соборна, 42",Фастів,0
704073032,,,,,1642312,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Weilor,weilor,Витяжка вбудована Weilor PBSR 52651 GLASS WH 1300 LED Strip,,8999,1,https://comfy.ua/vytjazhka-vstraivaemaja-weilor-pbsr-52651-glass-wh-1300-led-strip.html,11999,05.11.2025 21:20,,"вул. Соборна, 42",Фастів,0
704153752,,,,,1653159,Красота и здоровье >> Уход за телом,first,Ваги First First FA-8013-3-WI,,669,1,https://comfy.ua/catalog/product/view/id/1200113,,05.11.2025 18:47,,"вул. Соборна, 42",Фастів,0
704314494,,,,,1646640,Техника для дома >> Крупная техника,lg,Прально-сушильна машина LG F2V9GC9W,,34999,1,https://comfy.ua/catalog/product/view/id/1187723,,05.11.2025 17:39,,"вул. Соборна, 42",Фастів,0
704682539,,,,,1654453,Техника для дома >> Климатическая техника,cooperhunter,Осушувач повітря Cooper&Hunter CH-D016WDN7-40LD,,17859,1,https://comfy.ua/osushitel-vozduha-cooper-hunter-ch-d016wdp7-40ld-1.html,,05.11.2025 17:45,,"вул. Соборна, 42",Фастів,0
704682546,,,,,1646640,Техника для дома >> Крупная техника,lg,Прально-сушильна машина LG F2V9GC9W,,34999,1,https://comfy.ua/catalog/product/view/id/1187723/s/stiral-naja-mashina-lg-f2v9gc9w,,05.11.2025 17:39,,"вул. Соборна, 42",Фастів,0
704693698,,,,,1652150,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM 624 SS,,8199,1,https://comfy.ua/catalog/product/view/id/1209583,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704705558,,,,,1652163,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM W624 BL,,9799,1,https://comfy.ua/catalog/product/view/id/1209903,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704705559,,,,,1652162,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM 624 BL,,8199,1,https://comfy.ua/catalog/product/view/id/1209803,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704736781,,,,,1652166,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GG 624 WH,,8925,1,https://comfy.ua/catalog/product/view/id/1210263,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704746690,,,,,1652168,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM 624 WH,,8199,1,https://comfy.ua/catalog/product/view/id/1210833,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704749876,,,,,1652171,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM W714 BL,,11499,1,https://comfy.ua/catalog/product/view/id/1211013,,05.11.2025 21:21,,"вул. Соборна, 42",Фастів,0
704749877,,,,,1652170,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM W714 SS,,11999,1,https://comfy.ua/catalog/product/view/id/1210923,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704775691,,,,,1652172,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GG W714 BL,,10299,1,https://comfy.ua/catalog/product/view/id/1211073/s/varochnaja-panel-gazovaja-weilor-gg-w714-bl,12499,05.11.2025 19:12,,"вул. Соборна, 42",Фастів,0
704775692,,,,,1652171,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM W714 BL,,11499,1,https://comfy.ua/catalog/product/view/id/1211013/s/varochnaja-panel-gazovaja-weilor-gm-w714-bl,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704775693,,,,,1652170,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM W714 SS,,11999,1,https://comfy.ua/catalog/product/view/id/1210923/s/varochnaja-panel-gazovaja-weilor-gm-w714-ss,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704775694,,,,,1652168,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM 624 WH,,8199,1,https://comfy.ua/catalog/product/view/id/1210833/s/varochnaja-panel-gazovaja-weilor-gm-624-wh,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704775696,,,,,1652166,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GG 624 WH,,8925,1,https://comfy.ua/catalog/product/view/id/1210263/s/varochnaja-panel-gazovaja-weilor-gg-624-wh,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704775703,,,,,1652162,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM 624 BL,,8199,1,https://comfy.ua/catalog/product/view/id/1209803/s/varochnaja-panel-gazovaja-weilor-gm-624-bl,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
704775704,,,,,1652151,Техника для кухни >> Крупная техника,weilor,Варильна поверхня газова Weilor GM W624 SS,,8199,1,https://comfy.ua/catalog/product/view/id/1209743/s/varochnaja-panel-gazovaja-weilor-gm-w624-ss,,05.11.2025 21:21,,"вул. Соборна, 42",Фастів,0
704866729,6618568,WHIRLPOOL,Варочная поверхность WHIRLPOOL AKT8900BA,10999,1656373,Техника для кухни >> Крупная техника,whirlpool,Варильна поверхня електрична Whirlpool AKT8900BA,,10999,1,https://comfy.ua/catalog/product/view/id/1212273,13399,05.11.2025 18:48,,"вул. Соборна, 42",Фастів,0
704939698,,,,,1656374,Техника для кухни >> Крупная техника,whirlpool,Варильна поверхня газова Whirlpool GOB616/NB,,11499,1,https://comfy.ua/catalog/product/view/id/1212383/s/varochnaja-panel-gazovaja-whirlpool-gob616-nb,12399,05.11.2025 18:20,,"вул. Соборна, 42",Фастів,0
704939713,6678192,SHARK,Паровая швабра SHARK KLIK N'FLIP SMARTRONIC,5999,1647085,Техника для дома >> Мелкая техника >> Пароочистители >> Пароочистители Shark,shark,Пароочисник Shark S6003EU,,5999,1,https://comfy.ua/paroochistitel-shark-s6003eu.html,10999,05.11.2025 18:42,,"вул. Соборна, 42",Фастів,0
704939715,,,,,1639126,Техника для кухни >> Крупная техника,interline,Варильна поверхня газова Interline HGG 563 FGK WM,,8199,1,https://comfy.ua/catalog/product/view/id/1147503/s/varochnaja-panel-gazovaja-interline-hgg-563-fgk-wm,9339,05.11.2025 21:31,,"вул. Соборна, 42",Фастів,0
705099522,,,,,1655668,Техника для кухни >> Крупная техника,ergo,Мікрохвильова піч (НВЧ) Ergo Y30MW,,2499,1,https://comfy.ua/catalog/product/view/id/1213573,,05.11.2025 18:59,,"вул. Соборна, 42",Фастів,0
705099523,6566202,ERGO,Микроволновая печь ERGO Y35MW,2499,1655669,Техника для кухни >> Крупная техника,ergo,Мікрохвильова піч (НВЧ) Ergo Y35MW,,2499,1,https://comfy.ua/catalog/product/view/id/1213463,,05.11.2025 20:54,,"вул. Соборна, 42",Фастів,0
705159056,6549270,GRUNHELM,Морозильный ларь GRUNHELM GCFW-251,9699,1648400,Техника для кухни >> Крупная техника >> Морозильные лари >> Морозильные лари Grunhelm,grunhelm,Морозильна скриня Grunhelm GCFW-251,,9699,1,https://comfy.ua/morozil-nyj-lar-grunhelm-gcfw-251.html,10899,05.11.2025 17:53,,"вул. Соборна, 42",Фастів,0
705203484,,,,,1653061,"Ноутбуки, планшеты и компьютерная техника >> Мониторы",acer,Монітор Acer EK220Q A (UM.WE0EE.A01),,4265,1,https://comfy.ua/catalog/product/view/id/1193283,,05.11.2025 18:00,,"вул. Соборна, 42",Фастів,0
705203493,6542818,FIRST,Весы напольные FIRST FA-8013-3-WI,305,1653159,Красота и здоровье >> Уход за телом,first,Ваги First First FA-8013-3-WI,,669,1,https://comfy.ua/vesy-napol-nye-first-first-fa-8013-3-wi.html,,05.11.2025 18:47,,"вул. Соборна, 42",Фастів,0
705204115,6591565,WETAIR,Тепловентилятор WETAIR WFH-28,699,1647398,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели WetAir,wetair,Тепловентилятор WetAir WFH-28,,699,1,https://comfy.ua/teploventiljator-wetair-wfh-28.html,,05.11.2025 17:37,,"вул. Соборна, 42",Фастів,3
705204192,6591571,WETAIR,Конвектор WETAIR WСH-600EWB,1199,1647407,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели WetAir,wetair,Конвектор WetAir WСH-600EWB,,1199,1,https://comfy.ua/konvektor-wetair-wsh-600ewb.html,1399,05.11.2025 17:34,,"вул. Соборна, 42",Фастів,0
705204194,6591566,WETAIR,Тепловентилятор WETAIR WFH-30W,1049,1647399,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели WetAir,wetair,Тепловентилятор WetAir WFH-30W,,1049,1,https://comfy.ua/teploventiljator-wetair-wfh-30w.html,,05.11.2025 17:37,,"вул. Соборна, 42",Фастів,0
