1447750508,6815835,bosch,___bosch_smv4hcx40k,33999,2262558,____________bosch,bosch,___bosch_smv4hcx40k,column,33999,1,httpscomfyuaposudomoechnajamashinavstraivaemajaboschsmv4hcx40khtml,36999,05112025_1722,column,__42,Фастів,0
1447750508,6815835,BOSCH,Встраиваемая посудомоечная машина BOSCH SMV4HCX40K,33999,2262558,Техника для кухни >> Крупная техника >> Посудомоечные машины >> Посудомоечные машины Bosch,bosch,Посудомийна машина вбудована Bosch SMV4HCX40K,,33999,1,https://comfy.ua/posudomoechnaja-mashina-vstraivaemaja-bosch-smv4hcx40k.html,36999,05.11.2025 17:22,,"вул. Соборна, 42",Фастів,0
1447752887,,,,,.2257179,Игровые консоли и гейминг >> Комплектующие для игровых ПК,arctic,Корпусний вентилятор ARCTIC ACFAN00220A,,449,1,https://comfy.ua/korpusnyj-ventiljator-arctic-acfan00220a.html,,05.11.2025 19:17,,"вул. Соборна, 42",Фастів,0
1447752912,,,,,2258411,Игровые консоли и гейминг >> Комплектующие для игровых ПК,arctic,Корпусний вентилятор ARCTIC ACFAN00159A,,599,1,https://comfy.ua/korpusnyj-ventiljator-arctic-acfan00159a.html,,05.11.2025 19:25,,"вул. Соборна, 42",Фастів,0
1447752913,,,,,.2265066,Игровые консоли и гейминг >> Комплектующие для игровых ПК,ekwb,Корпусний вентилятор EKWB EK-Vardar EVO 120ER RGB (3830046995452),,599,1,https://comfy.ua/korpusnyj-ventiljator-ekwb-ek-vardar-evo-120er-rgb-3830046995452.html,,05.11.2025 19:24,,"вул. Соборна, 42",Фастів,0
1447752916,,,,,2257176,Игровые консоли и гейминг >> Комплектующие для игровых ПК,arctic,Корпусний вентилятор ARCTIC ACFAN00154A,,959,1,https://comfy.ua/korpusnyj-ventiljator-arctic-acfan00154a.html,,05.11.2025 19:11,,"вул. Соборна, 42",Фастів,0
1447752950,,,,,2257168,Игровые консоли и гейминг >> Комплектующие для игровых ПК,arctic,Корпусний вентилятор ARCTIC ACFAN00229A,,2439,1,https://comfy.ua/korpusnyj-ventiljator-arctic-acfan00229a.html,,05.11.2025 19:13,,"вул. Соборна, 42",Фастів,0
1447753298,6500328,TP-LINK,Wi-Fi роутер TP-LINK Deco M5 2 pcs AC1300 (DECO-M5-2-PACK),5999,2262516,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование >> Маршрутизаторы интернет >> Маршрутизаторы интернет TP-Link",tp-link,MESH система WiFi5 TP-Link Deco M5 (2-Pack),,5999,1,https://comfy.ua/mesh-sistema-wifi5-tp-link-deco-m5-2-pack.html,,05.11.2025 17:28,,"вул. Соборна, 42",Фастів,0
1447854191,,,,,2259030,Игровые консоли и гейминг >> Комплектующие для игровых ПК,arctic,Корпусний вентилятор ARCTIC ACFAN00152A,,169,1,https://comfy.ua/korpusnyj-ventiljator-arctic-acfan00152a.html,,05.11.2025 19:13,,"вул. Соборна, 42",Фастів,0
1447854192,,,,,.2262764,Игровые консоли и гейминг >> Комплектующие для игровых ПК,zalman,Корпусний вентилятор Zalman ZM-F3FDBSF,,131,1,https://comfy.ua/korpusnyj-ventiljator-zalman-zm-f3fdbsf.html,299,05.11.2025 19:14,,"вул. Соборна, 42",Фастів,0
1447856793,,,,,.2258412,Игровые консоли и гейминг >> Комплектующие для игровых ПК,arctic,Корпусний вентилятор ARCTIC ACFAN00160A,,649,1,https://comfy.ua/korpusnyj-ventiljator-arctic-acfan00160a.html,,05.11.2025 19:25,,"вул. Соборна, 42",Фастів,0
1447856803,,,,,.2258413,Игровые консоли и гейминг >> Комплектующие для игровых ПК,arctic,Корпусний вентилятор ARCTIC ACFAN00146A,,799,1,https://comfy.ua/korpusnyj-ventiljator-arctic-acfan00146a.html,,05.11.2025 19:25,,"вул. Соборна, 42",Фастів,0
