1665363337,column,column,column,column,2924810,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,__qube_qb_ryzen_5_5600_rtx_4060_8gb_nm_1641_ryzen55600rtx40608gbnm1641,column,37453,1,httpscomfyuasistemnyjblokqubeqbryzen55600rtx40608gbnm1641ryzen55600rtx40608gbnm1641html,43049,05112025_1738,column,__42,Фастів,0
1665363336,,,,,.2921873,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 8GB NM 324 (i314100FRTX30508GBNM324),,30072,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-8gb-nm-324-i314100frtx30508gbnm324.html,34565,05.11.2025 17:54,,"вул. Соборна, 42",Фастів,0
1665363337,,,,,.2924810,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5600 RTX 4060 8GB NM 1641 (Ryzen55600RTX40608GBNM1641),,37453,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5600-rtx-4060-8gb-nm-1641-ryzen55600rtx40608gbnm1641.html,43049,05.11.2025 17:38,,"вул. Соборна, 42",Фастів,0
1665363338,,,,,.2924814,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i5 12400F RTX 3050 6GB NM 3242 (i512400FRTX30506GBNM3242),,34677,1,https://comfy.ua/sistemnyj-blok-qube-qb-i5-12400f-rtx-3050-6gb-nm-3242-i512400frtx30506gbnm3242.html,39859,05.11.2025 18:50,,"вул. Соборна, 42",Фастів,0
1665363339,,,,,.2921870,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 8GB NM 1642 (i314100FRTX30508GBNM1642),,30768,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-8gb-nm-1642-i314100frtx30508gbnm1642.html,35365,05.11.2025 17:48,,"вул. Соборна, 42",Фастів,0
1665363343,,,,,.2924840,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i5 13400F RTX 3050 6GB NM 1641 (i513400FRTX30506GBNM1641),,33543,1,https://comfy.ua/sistemnyj-blok-qube-qb-i5-13400f-rtx-3050-6gb-nm-1641-i513400frtx30506gbnm1641.html,38555,05.11.2025 17:53,,"вул. Соборна, 42",Фастів,0
1665363344,,,,,.2921865,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 6GB NM 3242 (i314100FRTX30506GBNM3242),,32377,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-6gb-nm-3242-i314100frtx30506gbnm3242.html,37215,05.11.2025 18:09,,"вул. Соборна, 42",Фастів,0
1665363349,,,,,.2924781,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5500 RTX 4060 8GB NM 3210 (Ryzen55500RTX40608GBNM3210),,36762,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5500-rtx-4060-8gb-nm-3210-ryzen55500rtx40608gbnm3210.html,42255,05.11.2025 17:36,,"вул. Соборна, 42",Фастів,0
1665363400,,,,,.2924812,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5600 RTX 4060 8GB NM 1642 (Ryzen55600RTX40608GBNM1642),,37710,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5600-rtx-4060-8gb-nm-1642-ryzen55600rtx40608gbnm1642.html,43345,05.11.2025 17:42,,"вул. Соборна, 42",Фастів,0
1665363401,,,,,.2924842,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i5 13400F RTX 3050 6GB NM 1642 (i513400FRTX30506GBNM1642),,33981,1,https://comfy.ua/sistemnyj-blok-qube-qb-i5-13400f-rtx-3050-6gb-nm-1642-i513400frtx30506gbnm1642.html,39059,05.11.2025 18:06,,"вул. Соборна, 42",Фастів,0
1665363402,,,,,.2921871,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 8GB NM 3210 (i314100FRTX30508GBNM3210),,31899,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-8gb-nm-3210-i314100frtx30508gbnm3210.html,36665,05.11.2025 17:45,,"вул. Соборна, 42",Фастів,0
1665363403,,,,,.2924777,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5500 RTX 3050 6GB NM 3242Win (Ryzen55500RTX30506GBNM3242Win),,36539,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5500-rtx-3050-6gb-nm-3242win-ryzen55500rtx30506gbnm3242win.html,41999,05.11.2025 17:47,,"вул. Соборна, 42",Фастів,0
1665363404,,,,,.2924783,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5500 RTX 4060 8GB NM 3241 (Ryzen55500RTX40608GBNM3241),,38149,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5500-rtx-4060-8gb-nm-3241-ryzen55500rtx40608gbnm3241.html,43849,05.11.2025 17:47,,"вул. Соборна, 42",Фастів,0
1665363494,6922935,BASEUS,Светильник-ночник BASEUS DGXC-02 5W с аккумулятором,1215,2903014,"Дом, отдых и зоотовары >> Освещение >> Светильники >> Светильники Baseus",baseus,Світлодіодний світильник Baseus DGXC-02,,1215,1,https://comfy.ua/svetodiodnyj-svetil-nik-baseus-dgxc-02.html,,05.11.2025 20:15,,"вул. Соборна, 42",Фастів,0
1665363550,,,,,.2921862,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 6GB NM 32102 (i314100FRTX30506GBNM32102),,34239,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-6gb-nm-32102-i314100frtx30506gbnm32102.html,39355,05.11.2025 17:54,,"вул. Соборна, 42",Фастів,0
1665363551,,,,,.2921874,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 8GB NM 3241 (i314100FRTX30508GBNM3241),,33068,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-8gb-nm-3241-i314100frtx30508gbnm3241.html,38009,05.11.2025 18:09,,"вул. Соборна, 42",Фастів,0
1665363553,,,,,.2924813,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5600 RTX 4060 8GB NM 3210 (Ryzen55600RTX40608GBNM3210),,34869,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5600-rtx-4060-8gb-nm-3210-ryzen55600rtx40608gbnm3210.html,40079,05.11.2025 17:16,,"вул. Соборна, 42",Фастів,0
1665363557,,,,,.2924784,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5500 RTX 4060 8GB NM 3242 (Ryzen55500RTX40608GBNM3242),,38406,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5500-rtx-4060-8gb-nm-3242-ryzen55500rtx40608gbnm3242.html,44145,05.11.2025 18:50,,"вул. Соборна, 42",Фастів,0
1665363558,,,,,.2924843,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i5 13400F RTX 3050 6GB NM 3210 (i513400FRTX30506GBNM3210),,34935,1,https://comfy.ua/sistemnyj-blok-qube-qb-i5-13400f-rtx-3050-6gb-nm-3210-i513400frtx30506gbnm3210.html,40155,05.11.2025 17:41,,"вул. Соборна, 42",Фастів,0
1665363878,,,,,.2874705,"Дом, отдых и зоотовары >> Освещение",sonoff,Світлодіодна стрічка Sonoff L2 Lite,,1699,1,https://comfy.ua/svetodiodnaja-lenta-sonoff-l2-lite.html,,05.11.2025 20:13,,"вул. Соборна, 42",Фастів,0
1665363879,6987921,SONOFF,Умная светодиодная лента SONOFF L2,3399,2874704,"Дом, отдых и зоотовары >> Освещение",sonoff,Світлодіодна стрічка Sonoff L2,,2799,1,https://comfy.ua/svetodiodnaja-lenta-sonoff-l2.html,,05.11.2025 20:16,,"вул. Соборна, 42",Фастів,0
1665364413,,,,,.2921877,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3060 12GB NM 1641 (i314100FRTX306012GBNM1641),,34935,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3060-12gb-nm-1641-i314100frtx306012gbnm1641.html,40155,05.11.2025 18:53,,"вул. Соборна, 42",Фастів,0
1665364476,,,,,.2921875,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 8GB NM 3242 (i314100FRTX30508GBNM3242),,33291,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-8gb-nm-3242-i314100frtx30508gbnm3242.html,38265,05.11.2025 18:09,,"вул. Соборна, 42",Фастів,0
1665364477,,,,,.2924845,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i5 13400F RTX 3050 6GB NM 3241 (i513400FRTX30506GBNM3241),,36322,1,https://comfy.ua/sistemnyj-blok-qube-qb-i5-13400f-rtx-3050-6gb-nm-3241-i513400frtx30506gbnm3241.html,41749,05.11.2025 18:50,,"вул. Соборна, 42",Фастів,0
1665364478,,,,,.2924809,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5600 RTX 3050 6GB NM 3242Win (Ryzen55600RTX30506GBNM3242Win),,38624,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5600-rtx-3050-6gb-nm-3242win-ryzen55600rtx30506gbnm3242win.html,44395,05.11.2025 17:53,,"вул. Соборна, 42",Фастів,0
1665364479,,,,,.2925415,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5600 RTX 4060 8GB NM 3241 (Ryzen55600RTX40608GBNM3241),,40010,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5600-rtx-4060-8gb-nm-3241-ryzen55600rtx40608gbnm3241.html,45989,05.11.2025 17:53,,"вул. Соборна, 42",Фастів,0
1665364480,,,,,.2922114,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 13100F RTX 4060 8GB NM 1641 (i313100FRTX40608GBNM1641),,37235,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-13100f-rtx-4060-8gb-nm-1641-i313100frtx40608gbnm1641.html,42799,05.11.2025 18:08,,"вул. Соборна, 42",Фастів,0
1665364528,,,,,.2921859,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 6GB NM 1641Win (i314100FRTX30506GBNM1641Win),,35370,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-6gb-nm-1641win-i314100frtx30506gbnm1641win.html,40655,05.11.2025 18:09,,"вул. Соборна, 42",Фастів,0
1665364529,,,,,.2924782,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5500 RTX 4060 8GB NM 32102 (Ryzen55500RTX40608GBNM32102),,40233,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5500-rtx-4060-8gb-nm-32102-ryzen55500rtx40608gbnm32102.html,46245,05.11.2025 18:07,,"вул. Соборна, 42",Фастів,0
1665364530,,,,,.2925416,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB Ryzen 5 5600 RTX 4060 8GB NM 3242 (Ryzen55600RTX40608GBNM3242),,40233,1,https://comfy.ua/sistemnyj-blok-qube-qb-ryzen-5-5600-rtx-4060-8gb-nm-3242-ryzen55600rtx40608gbnm3242.html,46245,05.11.2025 17:43,,"вул. Соборна, 42",Фастів,0
1665364531,,,,,.2921879,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3060 12GB NM 1642 (i314100FRTX306012GBNM1642),,35152,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3060-12gb-nm-1642-i314100frtx306012gbnm1642.html,40405,05.11.2025 17:54,,"вул. Соборна, 42",Фастів,0
1665364665,,,,,.2922116,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 13100F RTX 4060 8GB NM 1642 (i313100FRTX40608GBNM1642),,37453,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-13100f-rtx-4060-8gb-nm-1642-i313100frtx40608gbnm1642.html,43049,05.11.2025 18:52,,"вул. Соборна, 42",Фастів,0
1665364666,,,,,.2924846,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i5 13400F RTX 3050 6GB NM 3242 (i513400FRTX30506GBNM3242),,36539,1,https://comfy.ua/sistemnyj-blok-qube-qb-i5-13400f-rtx-3050-6gb-nm-3242-i513400frtx30506gbnm3242.html,41999,05.11.2025 18:50,,"вул. Соборна, 42",Фастів,0
1665364667,,,,,.2924816,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i5 12400F RTX 4060 8GB NM 1641 (i512400FRTX40608GBNM1641),,39537,1,https://comfy.ua/sistemnyj-blok-qube-qb-i5-12400f-rtx-4060-8gb-nm-1641-i512400frtx40608gbnm1641.html,45445,05.11.2025 17:36,,"вул. Соборна, 42",Фастів,0
1665365497,,,,,.2921872,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 3050 8GB NM 32102 (i314100FRTX30508GBNM32102),,35152,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-3050-8gb-nm-32102-i314100frtx30508gbnm32102.html,40405,05.11.2025 17:54,,"вул. Соборна, 42",Фастів,0
1665365498,,,,,.2921885,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i3 14100F RTX 4060 8GB NM 1641 (i314100FRTX40608GBNM1641),,37235,1,https://comfy.ua/sistemnyj-blok-qube-qb-i3-14100f-rtx-4060-8gb-nm-1641-i314100frtx40608gbnm1641.html,42799,05.11.2025 18:08,,"вул. Соборна, 42",Фастів,0
1665366050,,,,,.2924818,"Ноутбуки, планшеты и компьютерная техника >> Системные блоки",qube,Системний блок QUBE QB i5 12400F RTX 4060 8GB NM 1642 (i512400FRTX40608GBNM1642),,39793,1,https://comfy.ua/sistemnyj-blok-qube-qb-i5-12400f-rtx-4060-8gb-nm-1642-i512400frtx40608gbnm1642.html,45739,05.11.2025 18:50,,"вул. Соборна, 42",Фастів,0
1665368844,,,,,2850679,Посуда >> Для сервировки >> Бокалы >> Бокалы Luminarc,luminarc,Келих Luminarc Britannia 590 мл (N1577),,177,1,https://comfy.ua/bokal-luminarc-britannia-590-ml-n1577.html,,05.11.2025 19:01,,"вул. Соборна, 42",Фастів,0
1665370207,6906759,IDEA HOME,Скребок для мытья окон IDEA HOME DS-1534-20 Blue,229,2900421,Бытовая химия >> Все для уборки,idea-home,Щітка для миття скла Idea Home 112x20 см (DS-1534-20 Blue),,239,1,https://comfy.ua/schetka-dlja-mojki-stekla-idea-home-112x20-sm-ds-1534-20-blue.html,,05.11.2025 19:34,,"вул. Соборна, 42",Фастів,0
1665370208,6906730,IDEA HOME,Щетка IDEA HOME (DS-702 Blue),175,2900420,Бытовая химия >> Все для уборки >> Щетки для уборки >> Щетки для уборки Idea Home,idea-home,Щітка для прибирання Idea Home 108 см (DS-702 Blue),,179,1,https://comfy.ua/schetka-dlja-uborki-idea-home-108-sm-ds-702-blue.html,,05.11.2025 19:37,,"вул. Соборна, 42",Фастів,0
1665370209,6911426,IDEA HOME,Скребок для мытья окон IDEA HOME DS-1518D Blue,289,2900423,Бытовая химия >> Все для уборки >> Щетки для уборки >> Щетки для уборки Idea Home,idea-home,Щітка для миття скла Idea Home 120 см (DS-1518D Blue),,349,1,https://comfy.ua/schetka-dlja-mojki-stekla-idea-home-120-sm-ds-1518d-blue.html,,05.11.2025 19:36,,"вул. Соборна, 42",Фастів,0
1665370212,6980011,ACER,Ноутбук ACER Chromebook CB315-5H Sparkly Silver (NX.KPPEU.001),12999,2861416,"Ноутбуки, планшеты и компьютерная техника >> Ноутбуки >> Ноутбуки все >> Ноутбуки все Acer >> Серия Acer Chromebook",acer,Ноутбук Acer Chromebook CB315-5H (NX.KPPEU.001) Silver,,12999,1,https://comfy.ua/noutbuk-acer-chromebook-cb315-5h-nx-kppeu-001-silver.html,,05.11.2025 17:21,,"вул. Соборна, 42",Фастів,0
1665370223,,,,,2888843,"Детские товары >> Уход, купание и гигиена >> Аптечка для малыша >> Аптечка для малыша BabyOno",babyono,Щипчики манікюрні дитячі BabyOno Білий (065/01),,88,1,https://comfy.ua/schipchiki-manikjurnye-detskie-babyono-bilij-065-01.html,,05.11.2025 20:39,,"вул. Соборна, 42",Фастів,0
1665370228,,,,,2886366,"Детские товары >> Уход, купание и гигиена",babyono,Суха грілка для малюка BabyOno Сірий (796/02),,455,1,https://comfy.ua/suhaja-grelka-dlja-malysha-babyono-seryj-796-02.html,,05.11.2025 20:37,,"вул. Соборна, 42",Фастів,0
1665370229,,,,,.2886367,"Детские товары >> Уход, купание и гигиена",babyono,Суха грілка для малюка BabyOno Рожевий (796/01),,455,1,https://comfy.ua/suhaja-grelka-dlja-malysha-babyono-rozovyj-796-01.html,,05.11.2025 20:37,,"вул. Соборна, 42",Фастів,0
1665370257,,,,,2892837,Детские товары >> Кормление,babyono,Аксесуар до молоковідсмоктувача BabyOno SHELLY KIT I (1000),,279,1,https://comfy.ua/jelektricheskij-molokootsos-babyono-shelly-kit-i-1000.html,,05.11.2025 20:30,,"вул. Соборна, 42",Фастів,0
1665370258,6947834,ACER,Ноутбук ACER Aspire Go 15 AG15-31P-P6JA Pure Silver (NX.KX5EU.002),17999,2925439,"Ноутбуки, планшеты и компьютерная техника >> Ноутбуки",acer,Ноутбук Acer Aspire Go AG15-31P (NX.KX5EU.002) Pure Silver,,15999,1,https://comfy.ua/noutbuk-acer-aspire-go-ag15-31p-nx-kx5eu-002-pure-silver.html,20999,05.11.2025 18:21,,"вул. Соборна, 42",Фастів,0
1665370349,6950952,GORENJE,Весы напольные GORENJE OT180LBW,799,2854279,Красота и здоровье >> Уход за телом,gorenje,Ваги підлогові Gorenje OT 180 LBW,,719,1,https://comfy.ua/vesy-napol-nye-gorenje-ot-180-lbw.html,,05.11.2025 18:36,,"вул. Соборна, 42",Фастів,0
1665370852,,,,,2915064,Детские товары >> Кормление >> Стульчики для кормления >> Стульчики для кормления Peg-Perego,peg-perego,Стільчик для годування трансформер Peg-Perego Prima Pappa Follow Me Amblance Ice (IH01000002BL73),,10399,1,https://comfy.ua/stul-chik-dlja-kormlenija-transformer-peg-perego-prima-pappa-follow-me-amblance-ice-ih01000002bl73.html,,05.11.2025 20:44,,"вул. Соборна, 42",Фастів,0
1665370854,,,,,2915065,Детские товары >> Кормление >> Стульчики для кормления >> Стульчики для кормления Peg-Perego,peg-perego,Стільчик-качалка для годування Peg-Perego Tatamia Follow Me Wonder Green (IH02000001WD24),,14489,1,https://comfy.ua/stul-chik-kachalka-dlja-kormlenija-peg-perego-tatamia-follow-me-wonder-green-ih02000001wd24.html,,05.11.2025 20:47,,"вул. Соборна, 42",Фастів,0
