1332536330,6824494,tefal,_tefal_ne109838,3799,2043123,__________tefal,tefal,_tefal_ne109838,column,3799,1,httpscomfyuamjasorubkatefalne109838html,5499,05112025_1721,column,__42,Фастів,2
1332536330,6824494,TEFAL,Мясорубка TEFAL NE109838,3799,2043123,Техника для кухни >> Мелкая техника >> Мясорубки >> Мясорубки Tefal,tefal,М'ясорубка Tefal NE109838,,3799,1,https://comfy.ua/mjasorubka-tefal-ne109838.html,5499,05.11.2025 17:21,,"вул. Соборна, 42",Фастів,2
1332543863,,,,,.1979227,Смартфоны и телефоны >> Аксессуары для смартфонов,becover,Чохол для смартфону BeCover Samsung Galaxy A22 SM-A225 / M32 SM-M325 Black (706927),,179,1,https://comfy.ua/chehol-dlja-smartfona-becover-samsung-galaxy-a22-sm-a225-m32-sm-m325-black-706927.html,,05.11.2025 18:10,,"вул. Соборна, 42",Фастів,0
1332764757,,,,,.2034550,Игровые консоли и гейминг >> Комплектующие для игровых ПК,thermaltake,Водяна система охолодження Thermaltake Floe DX RGB 240 TT Premium Edition (CL-W255-PL12SW-A),,5419,1,https://comfy.ua/vodjanaja-sistema-ohlazhdenija-thermaltake-floe-dx-rgb-240-tt-premium-edition-cl-w255-pl12sw-a.html,,05.11.2025 19:20,,"вул. Соборна, 42",Фастів,0
1332764758,,,,,.1986039,Игровые консоли и гейминг >> Комплектующие для игровых ПК,asus,Водяна система охолодження Asus ROG Ryuo 1x120 мм Aura OLED (90RC0010-M0UAY0),,4099,1,https://comfy.ua/vodjanaja-sistema-ohlazhdenija-asus-rog-ryuo-1x120-mm-aura-oled-90rc0010-m0uay0.html,,05.11.2025 19:26,,"вул. Соборна, 42",Фастів,0
1332818143,6553754,TRYBIKE,Беговел TRYBIKE Steel Синий (TBS-2-BLU-VIN),2799,2044142,Детские товары >> Детский транспорт >> Беговелы >> Беговелы Trybike,trybike,Біговел Trybike Синій (TBS-2-BLU-VIN),,2999,1,https://comfy.ua/begovel-trybike-sinij-tbs-2-blu-vin.html,,05.11.2025 20:48,,"вул. Соборна, 42",Фастів,0
1332818147,6553755,TRYBIKE,Беговел TRYBIKE Steel Розовый (TBS-2-PNK-VIN),2799,2044143,Детские товары >> Детский транспорт >> Беговелы >> Беговелы Trybike,trybike,Біговел Trybike Рожевий (TBS-2-PNK-VIN),,2999,1,https://comfy.ua/begovel-trybike-rozovyj-tbs-2-pnk-vin.html,,05.11.2025 20:47,,"вул. Соборна, 42",Фастів,0
1332818154,6553756,TRYBIKE,Беговел TRYBIKE Steel Серый (TBS-2-GRY),2858,2044144,Детские товары >> Детский транспорт >> Беговелы >> Беговелы Trybike,trybike,Біговел Trybike Сірий (TBS-2-GRY),,2999,1,https://comfy.ua/begovel-trybike-seryj-tbs-2-gry.html,,05.11.2025 20:46,,"вул. Соборна, 42",Фастів,0
1332821638,6622780,GUSTO,Ложка поварская GUSTO GT-5104,78,2001037,Посуда >> Кухонные аксессуары >> Кухонные принадлежности >> Кухонные принадлежности Gusto,gusto,Ложка кухарська Gusto GT-5104,,86,1,https://comfy.ua/lozhka-povarskaja-gusto-gt-5104.html,,05.11.2025 19:49,,"вул. Соборна, 42",Фастів,0
1332822219,,,,,2043143,Детские товары >> Прогулки и поездки >> Коляски детские >> Коляски детские Lionelo,lionelo,Коляска універсальна 3 в 1 Lionelo Mika Grey Stone,,20159,1,https://comfy.ua/koljaska-universal-naja-3-v-1-lionelo-mika-grey-stone.html,,05.11.2025 20:21,,"вул. Соборна, 42",Фастів,0
