787139625,,,,,1736982,Техника для дома >> Климатическая техника,mitsubishi-heavy,Кондиціонер спліт Mitsubishi Heavy SRK45ZSPR-S/SRC45ZSPR-S,,53999,1,https://comfy.ua/kondicioner-split-mitsubishi-srk45zspr-s-src45zspr-s.html,,05.11.2025 18:41,,"вул. Соборна, 42",Фастів,0
787139628,6674043,COOPER&HUNTER,Кондиционер COOPER&HUNTER CH-S24FTXAL-GD,60899,1739329,Техника для дома >> Климатическая техника,cooperhunter,Кондиціонер спліт Cooper&Hunter CH-S24FTXAL-GD,,60899,1,https://comfy.ua/kondicioner-split-cooper-hunter-ch-s24ftxal-gd.html,,05.11.2025 18:30,,"вул. Соборна, 42",Фастів,0
787139641,,,,,.1736980,Техника для дома >> Климатическая техника,mitsubishi-heavy,Кондиціонер спліт Mitsubishi Heavy SRK60ZSX-W/SRC60ZSX-W,,114839,1,https://comfy.ua/kondicioner-split-mitsubishi-srk60zsx-w-src60zsx-w.html,,05.11.2025 18:45,,"вул. Соборна, 42",Фастів,0
787168817,,,,,.1740887,Инструменты и автотовары >> Садовые инструменты,stal,Ножиці садові Сталь 81014 Profi 600 мм,,525,1,https://comfy.ua/nozhnicy-sadovye-stal-81014-profi-600-mm.html,,05.11.2025 21:19,,"вул. Соборна, 42",Фастів,0
787168819,6660864,KARCHER,Кусторез KARCHER HGE 18-45 Battery (1.444-230.0),4999,1738076,Инструменты и автотовары >> Садовые инструменты >> Кусторезы >> Кусторезы Karcher,karcher,Кущоріз Karcher HGE 18-45 Battery (1.444-230.0),,4999,1,https://comfy.ua/kustorez-karcher-hge-18-45-battery-1-444-230-0.html,,05.11.2025 21:11,,"вул. Соборна, 42",Фастів,0
787169869,,,,,1723523,Инструменты и автотовары >> Ручные инструменты,stal,Плоскогубці Сталь 115 мм (41082),,145,1,https://comfy.ua/ploskogubcy-stal-115-mm-41082.html,,05.11.2025 21:49,,"вул. Соборна, 42",Фастів,0
787169871,,,,,.1727381,Инструменты и автотовары >> Ручные инструменты,stal,Кусачки Сталь 180 мм (41021),,269,1,https://comfy.ua/kusachki-stal-180-mm-41021.html,,05.11.2025 22:32,,"вул. Соборна, 42",Фастів,0
787169876,6569488,HAISSER,Длинногубцы HAISSER 41128 160 мм Cr-V Pearl-nickel (90391),198,1722602,"Инструменты и автотовары >> Ручные инструменты >> Плоскогубцы, пассатижи, кусачки >> Плоскогубцы, пассатижи, кусачки Haisser",haisser,Плоскогубці Haisser Cr-V Pearl-nic Cr-V Pearl-Nickel довгі 160 мм (41128),,269,1,https://comfy.ua/ploskogubcy-haisser-cr-v-pearl-nickel-dlinnye-160-mm-41128.html,,05.11.2025 22:32,,"вул. Соборна, 42",Фастів,0
787169880,,,,,.1722603,Инструменты и автотовары >> Ручные инструменты,haisser,Кусачки Haisser Cr-V Pearl-nic Cr-V Pearl-nickel 160 мм,,295,1,https://comfy.ua/kusachki-haisser-cr-v-pearl-nickel-160-mm.html,,05.11.2025 22:14,,"вул. Соборна, 42",Фастів,0
787169882,6569481,HAISSER,Плоскогубцы HAISSER 41125 160 мм Cr-V Pearl-nickel (90384),184,1722598,"Инструменты и автотовары >> Ручные инструменты >> Плоскогубцы, пассатижи, кусачки >> Плоскогубцы, пассатижи, кусачки Haisser",haisser,Плоскогубці Haisser Cr-V Pearl-nic Cr-V Pearl-Nickel 160 мм (41125),,309,1,https://comfy.ua/ploskogubcy-haisser-cr-v-pearl-nickel-160-mm-41125.html,,05.11.2025 23:21,,"вул. Соборна, 42",Фастів,0
787169897,6569485,HAISSER,Бокорезы HAISSER 41131 180 мм Cr-V Pearl-nickel (90393),214,1722605,"Инструменты и автотовары >> Ручные инструменты >> Плоскогубцы, пассатижи, кусачки >> Плоскогубцы, пассатижи, кусачки Haisser",haisser,Кусачки Haisser Cr-V Pearl-nic Cr-V Pearl-nickel 180 мм (41131),,349,1,https://comfy.ua/kusachki-haisser-cr-v-pearl-nickel-180-mm-41131.html,,05.11.2025 22:32,,"вул. Соборна, 42",Фастів,0
787169898,6569489,HAISSER,Длинногубцы Haisser Blacken Polished Cr-Ni 160 мм (41135),277,1722606,"Инструменты и автотовары >> Ручные инструменты >> Плоскогубцы, пассатижи, кусачки >> Плоскогубцы, пассатижи, кусачки Haisser",haisser,Плоскогубці Haisser Cr-Ni Blacken Polished 160 мм (41135),,375,1,https://comfy.ua/ploskogubcy-haisser-cr-ni-blacken-polished-160-mm-41135.html,,05.11.2025 22:32,,"вул. Соборна, 42",Фастів,0
787170121,6569487,HAISSER,Бокорезы HAISSER 41138 180 мм Cr-Ni Blacken Polished (90402),353,1722608,"Инструменты и автотовары >> Ручные инструменты >> Плоскогубцы, пассатижи, кусачки >> Плоскогубцы, пассатижи, кусачки Haisser",haisser,Кусачки Haisser Cr-Ni Blacken Polished 180 мм (41138),,449,1,https://comfy.ua/kusachki-haisser-cr-ni-blacken-polished-180-mm-41138.html,,05.11.2025 22:32,,"вул. Соборна, 42",Фастів,0
787170122,6569486,HAISSER,Бокорезы Haisser Blacken Heavy Duty Cr-Ni 180 мм (41139),358,1722609,"Инструменты и автотовары >> Ручные инструменты >> Плоскогубцы, пассатижи, кусачки >> Плоскогубцы, пассатижи, кусачки Haisser",haisser,Кусачки Haisser Cr-Ni Blacken Heavy Duty 180 мм (41139 ),,485,1,https://comfy.ua/kusachki-haisser-cr-ni-blacken-heavy-duty-180-mm-41139.html,,05.11.2025 22:14,,"вул. Соборна, 42",Фастів,0
787224715,,,,,1740856,Телевизоры и мультимедиа >> Проекторы и экраны,atria,Екран ATRIA MRSM-NTSC-100D,,3529,1,https://comfy.ua/jekran-atria-mrsm-ntsc-100d.html,,05.11.2025 17:51,,"вул. Соборна, 42",Фастів,0
787224716,,,,,.1740857,Телевизоры и мультимедиа >> Проекторы и экраны,atria,Екран ATRIA MRSM-NTSC-120D,,4729,1,https://comfy.ua/jekran-atria-mrsm-ntsc-120d.html,,05.11.2025 17:57,,"вул. Соборна, 42",Фастів,0
787225498,,,,,1740858,Телевизоры и мультимедиа >> Проекторы и экраны,atria,Екран ATRIA MRSM-HD-135D,,5459,1,https://comfy.ua/jekran-atria-mrsm-hd-135d.html,,05.11.2025 17:56,,"вул. Соборна, 42",Фастів,0
787227967,,,,,1622377,Техника для кухни >> Мелкая техника,perfelli,Фільтр для витяжки Perfelli 0024,,549,1,https://comfy.ua/fil-tr-dlja-vytjazhki-perfelli-0024.html,,05.11.2025 17:25,,"вул. Соборна, 42",Фастів,0
787228111,,,,,1727239,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",xoko,Перехідник аудіо XOKO Lightning - Jack 3.5 мм (AC-011),,149,1,https://comfy.ua/perehodnik-audio-xoko-lightning-jack-3-5-mm-ac-011.html,,05.11.2025 17:36,,"вул. Соборна, 42",Фастів,0
787228155,,,,,1740430,Техника для кухни >> Мелкая техника,perfelli,Фільтр для витяжки Perfelli 0017,,549,1,https://comfy.ua/fil-tr-dlja-vytjazhki-perfelli-0017.html,,05.11.2025 17:25,,"вул. Соборна, 42",Фастів,0
787233659,,,,,1735262,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК >> Кабели и переходники >> Кабели и переходники Xiaomi",xiaomi,Кабель синхронізації даних Xiaomi USB Type-C 1m White (721705),,249,1,https://comfy.ua/kabel-sinhronizacii-dannyh-xiaomi-usb-type-c-1m-white-721705.html,,05.11.2025 17:32,,"вул. Соборна, 42",Фастів,0
787233967,,,,,1740432,Техника для кухни >> Аксессуары для техники,perfelli,Фільтр для витяжки Perfelli 0021,,1199,1,https://comfy.ua/fil-tr-dlja-vytjazhki-perfelli-0021.html,,05.11.2025 17:37,,"вул. Соборна, 42",Фастів,0
787283865,,,,,1740439,Техника для кухни >> Встраиваемая техника >> Фильтры для вытяжки >> Фильтры для вытяжки Perfelli,perfelli,Фільтр для витяжки Perfelli Арт. 0026Арт. 0026,,699,1,https://comfy.ua/fil-tr-dlja-vytjazhki-perfelli-art-27.html,,05.11.2025 17:37,,"вул. Соборна, 42",Фастів,0
787284872,,,,,.1730659,Инструменты и автотовары >> Ручные инструменты,svitjaz,Ніж будівельний Свiтязь 18 мм (23401),,16,1,https://comfy.ua/nozh-stroitel-nyj-svitjaz-18-mm-81955.html,,05.11.2025 21:51,,"вул. Соборна, 42",Фастів,0
787284873,6559461,СВІТЯЗЬ,"Нож пластиковый Свитязь с выдвижным сегментным лезвием, металлическая направляющая 18 мм (81956)",27,1730660,Инструменты и автотовары >> Ручные инструменты >> Ножи строительные >> Ножи строительные Світязь,svitjaz,Ніж будівельний Свiтязь 18 мм (81956),,29,1,https://comfy.ua/nozh-stroitel-nyj-svitjaz-18-mm-81956.html,,05.11.2025 20:47,,"вул. Соборна, 42",Фастів,0
787284874,6559463,СВІТЯЗЬ,Нож пластиковый Свитязь с выдвижным сегментным лезвием металлическая направляющая 18 мм (BP81964),34,1730662,Инструменты и автотовары >> Ручные инструменты >> Ножи строительные >> Ножи строительные Світязь,svitjaz,Ніж будівельний Свiтязь 18 мм (81964),,58,1,https://comfy.ua/nozh-stroitel-nyj-svitjaz-18-mm-81964.html,,05.11.2025 23:21,,"вул. Соборна, 42",Фастів,0
787284876,6559459,HAISSER,Нож металлический усиленный Haisser с выдвижным сегментным лезвием 18 мм (88493),395,1730609,Инструменты и автотовары >> Ручные инструменты >> Ножи строительные >> Ножи строительные Haisser,haisser,Ніж будівельний Haisser 18 мм (88493),,499,1,https://comfy.ua/nozh-stroitel-nyj-haisser-18-mm-88493.html,,05.11.2025 21:55,,"вул. Соборна, 42",Фастів,0
787284981,6662774,GLOBEX,Видеорегистратор GLOBEX GE-107,1199,1740226,Инструменты и автотовары >> Автотовары >> Видеорегистраторы >> Видеорегистраторы Globex,globex,Відеореєстратор Globex GE-107,,1199,1,https://comfy.ua/videoregistrator-globex-ge-107.html,,05.11.2025 18:17,,"вул. Соборна, 42",Фастів,0
787290254,7042418,TOLSEN,Щетка чашечная TOLSEN Профи гофрированный провод 50 мм (77548),51,1739947,Инструменты и автотовары >> Расходные материалы >> Диски >> Диски Tolsen,tolsen,Круг шліфувальний Tolsen 50х6.4 мм (77548),,79,1,https://comfy.ua/krug-shlifoval-nyj-tolsen-50h6-4-mm-77548.html,,05.11.2025 22:00,,"вул. Соборна, 42",Фастів,0
787291385,6559467,СТАЛЬ,Лезвия сегментные СТАЛЬ 25 х 125 мм 10 шт (89573),70,1730667,Инструменты и автотовары >> Расходные материалы >> Лезвия >> Лезвия Сталь,stal,Лезо Сталь 25х125мм 10 шт. Сталь (89573),,77,1,https://comfy.ua/lezvie-stal-25h125mm-10-sht-stal-89573.html,,05.11.2025 22:27,,"вул. Соборна, 42",Фастів,0
787291386,6559455,HAISSER,Лезвия сегментные Haisser СК4 18 х 100 мм 10 шт (88464),77,1730605,Инструменты и автотовары >> Расходные материалы >> Лезвия >> Лезвия Haisser,haisser,Лезо Haisser 10 шт. 18х100 мм (88464),,99,1,https://comfy.ua/lezvie-haisser-10-sht-18h100-mm-88464.html,,05.11.2025 22:16,,"вул. Соборна, 42",Фастів,0
787294146,7042206,TOLSEN,housegoods TOLSEN Стамеска 19 мм,169,1743270,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Tolsen,tolsen,Стамеска Tolsen Профи 19 мм (25067),,169,1,https://comfy.ua/stameska-tolsen-profi-19-mm-25067.html,,05.11.2025 22:02,,"вул. Соборна, 42",Фастів,0
787294147,6945425,TOLSEN,Стамеска TOLSEN Профи 32 мм (25073),160,1734938,Инструменты и автотовары >> Расходные материалы,tolsen,Стамеска Tolsen Профи 32 мм (25073),,199,1,https://comfy.ua/catalog/product/view/id/1876033,,05.11.2025 22:15,,"вул. Соборна, 42",Фастів,0
787294148,6855562,BOSCH,Набор сверл и бит Bosch PRO-Mix Metal 35 шт (2.607.017.328),1907,1740671,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Bosch,bosch,Набір свердел Bosch і біт PRO-Mix Metal 35 шт. (2.607.017.328),,1909,1,https://comfy.ua/nabor-sverl-bosch-i-bit-pro-mix-metal-35-sht-2-607-017-328.html,,05.11.2025 21:16,,"вул. Соборна, 42",Фастів,0
787294149,6635774,BOSCH,Набор принадлежностей BOSCH V-Line-83 (2.607.017.193),2079,1740979,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Bosch,bosch,Набір свердел Bosch і біт V-Line-83 (2.607.017.193),,2079,1,https://comfy.ua/nabor-sverl-bosch-i-bit-v-line-83-2-607-017-193.html,,05.11.2025 21:20,,"вул. Соборна, 42",Фастів,0
787294753,6360286,СТАЛЬ,Плиткорез СТАЛЬ Тс-03,1030,1723536,Инструменты и автотовары >> Ручные инструменты >> Ножницы по металлу >> Ножницы по металлу Сталь,stal,Труборiз Сталь 42 мм (41111),,299,1,https://comfy.ua/truborez-stal-42-mm-41111.html,,05.11.2025 23:21,,"вул. Соборна, 42",Фастів,0
787294754,6360289,СТАЛЬ,Плиткорез СТАЛЬ на подшипниках Тс-06 (55094),1720,1723535,Инструменты и автотовары >> Ручные инструменты >> Ножницы по металлу >> Ножницы по металлу Сталь,stal,Труборiз Сталь 42 мм (41112),,509,1,https://comfy.ua/truborez-stal-42-mm-41112.html,,05.11.2025 22:14,,"вул. Соборна, 42",Фастів,0
787294800,6367728,FIRST,Миксер FIRST FA-5262-5 White,549,1171030,Техника для кухни >> Мелкая техника >> Миксеры >> Миксеры First,first,Міксер First 5262-5 (FA-5262-5) White,,549,1,https://comfy.ua/mikser-first-5262-5-fa-5262-5-white.html,,05.11.2025 18:40,,"вул. Соборна, 42",Фастів,0
787294814,6615723,GRUNHELM,Вытяжка GRUNHELM GVN 3521 B,3299,1634438,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Grunhelm,grunhelm,Витяжка декоративна Grunhelm GVN 3521 B,,3899,1,https://comfy.ua/vytjazhka-dekorativnaja-grunhelm-gvn-3521-b.html,,05.11.2025 18:40,,"вул. Соборна, 42",Фастів,0
787295205,,,,,.1722669,Инструменты и автотовары >> Ручные инструменты,stal,Ключ торцевий Сталь 17х19 мм (70087),,109,1,https://comfy.ua/kljuch-torcevoj-stal-17h19-mm-71274.html,,05.11.2025 21:40,,"вул. Соборна, 42",Фастів,0
787295212,,,,,1722145,Инструменты и автотовары >> Ручные инструменты >> Ключи >> Ключи Світязь,svitjaz,Развідний ключ Свiтязь 300 мм (41090),,435,1,https://comfy.ua/razvodnoj-kljuch-svitjaz-300-mm-41090.html,,05.11.2025 21:55,,"вул. Соборна, 42",Фастів,0
