936417567,6859572,bosch,_bosch_tcg4215,6399,1823518,__________bosch,bosch,__bosch_tcg4215,column,6399,1,httpscomfyuagrilbarbekjujelektricheskijboschtcg4215html,8449,05112025_1942,column,__42,Фастів,0
936417567,6859572,BOSCH,Гриль BOSCH TCG4215,6399,1823518,Техника для кухни >> Мелкая техника >> Грили-барбекю >> Грили-барбекю Bosch,bosch,Гриль-барбекю електричний Bosch TCG4215,,6399,1,https://comfy.ua/gril-barbekju-jelektricheskij-bosch-tcg4215.html,8449,05.11.2025 19:42,,"вул. Соборна, 42",Фастів,0
936417568,,,,,1828802,Техника для кухни >> Мелкая техника,wmf,Гриль-барбекю електричний WMF 415560011 Profi Plus Perfection,,10999,1,https://comfy.ua/gril-barbekju-jelektricheskij-wmf-415560011-profi-plus-perfection.html,17999,05.11.2025 17:46,,"вул. Соборна, 42",Фастів,0
936417569,,,,,1810091,Смартфоны и телефоны >> Аксессуары для смартфонов,colorway,Мережевий зарядний пристрій Colorway Power Delivery Port PPS 1USB-Cx3A 25W White (CW-CHS033PD-WT),,499,1,https://comfy.ua/catalog/product/view/id/2649243,,05.11.2025 17:22,,"вул. Соборна, 42",Фастів,0
936419525,,,,,1810095,Смартфоны и телефоны >> Аксессуары для смартфонов,colorway,Мережевий зарядний пристрій Colorway 1USB Type-C PDx3A 1USBx4A White (CW-CHS025QPD-WT),,449,1,https://comfy.ua/catalog/product/view/id/2649393,,05.11.2025 20:05,,"вул. Соборна, 42",Фастів,0
936421769,6689184,BOSCH,Гриль BOSCH TCG4104,4799,1823517,Техника для кухни >> Мелкая техника >> Грили-барбекю >> Грили-барбекю Bosch,bosch,Гриль-барбекю електричний Bosch TCG4104,,4799,1,https://comfy.ua/gril-barbekju-jelektricheskij-bosch-tcg4104.html,6249,05.11.2025 18:21,,"вул. Соборна, 42",Фастів,0
936435017,6709526,NIVONA,Кофемашина NIVONA CafeRomatica NICR 930,46999,1827191,Техника для кухни >> Мир кофе >> Кофемашины >> Кофемашины Nivona,nivona,Кавомашина Nivona CafeRomatica 930 (NICR 930),,45969,1,https://comfy.ua/kofemashina-nivona-caferomatica-930-nicr-930.html,,05.11.2025 17:32,,"вул. Соборна, 42",Фастів,0
936435042,6981164,JURA,Кофемашина JURA Z10 Aluminium Black EA,129989,1825303,Техника для кухни >> Мир кофе >> Кофемашины >> Кофемашины Jura,jura,Кавомашина Jura Z10 Aluminium Black (EA),,129989,1,https://comfy.ua/kofemashina-jura-z10-aluminium-black-ea.html,,05.11.2025 17:52,,"вул. Соборна, 42",Фастів,0
936459114,,,,,1816026,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",merlion,Зарядний пристрій для ноутбука Merlion HP 19.5V 3.33A 65W 4.5х3.0 мм + каб. (LHP65/19.5-4.5*3.0/00170),,409,1,https://comfy.ua/catalog/product/view/id/2649263,,05.11.2025 18:09,,"вул. Соборна, 42",Фастів,0
936536386,6709359,SENCOR,Плойка SENCOR SHS 8603BK,599,1827283,Красота и здоровье >> Уход за волосами >> Плойки и стайлеры >> Плойки и стайлеры Sencor,sencor,Плойка Sencor SHS 8603BK,,599,1,https://comfy.ua/plojka-sencor-shs-8603bk.html,,05.11.2025 19:08,,"вул. Соборна, 42",Фастів,0
936543062,6766444,EMOS,Фонарь Emos LED P3112,789,1827001,"Дом, отдых и зоотовары >> Освещение >> Фонари >> Фонари EMOS",emos,"Ліхтар EMOS LED P3112 270Lm 2?AA, ручн.метал.фокус",,799,1,https://comfy.ua/fonar-emos-p3112.html,,05.11.2025 17:27,,"вул. Соборна, 42",Фастів,0
936564861,6986060,BOSCH,Клеевые стержни BOSCH 11х200мм 25шт Clear (1.609.201.396),634,1816106,Инструменты и автотовары >> Расходные материалы,bosch,Стрижень для клейового пістолета Bosch прозорий 11х200мм 0.5кг (1.609.201.396),,635,1,https://comfy.ua/catalog/product/view/id/2602543,,05.11.2025 21:55,,"вул. Соборна, 42",Фастів,0
936580830,6189021,DEWALT,Набор сверел по металлу DEWALT HSS-G (DT5922),714,1828332,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры DeWALT,dewalt,Набір свердел DeWALT HSS-G 13 шт. (DT5922),,715,1,https://comfy.ua/nabor-sverl-dewalt-hss-g-13-sht-dt5922.html,,05.11.2025 21:42,,"вул. Соборна, 42",Фастів,0
936580831,,,,,1821907,Инструменты и автотовары >> Расходные материалы,werk,Набір свердел Werk ступінчатих 3 пр. (2039511),,919,1,https://comfy.ua/nabor-sverl-werk-stupenchatyh-3-pr-2039511.html,,05.11.2025 21:55,,"вул. Соборна, 42",Фастів,0
936580832,6725730,HAISSER,Набор сверл HAISSER HSS - (1-10)х0.5 мм 19 шт (2018903),736,1821900,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Haisser,haisser,Набір свердел Haisser HSS-(1-10)х0.5мм 19 шт. (2018903),,989,1,https://comfy.ua/nabor-sverl-haisser-hss-1-10-h0-5mm-19-sht-2018903.html,,05.11.2025 21:20,,"вул. Соборна, 42",Фастів,0
