1447210814,6837150,SONY,Гарнитура SONY WI-C100 Beige (WIC100C.CE7),1299,2262225,"Аудио, фото и видео >> Наушники >> Наушники Sony",sony,Навушники вкладиші бездротові Sony WI-C100 Beige (WIC100C.CE7),,1299,1,https://comfy.ua/naushniki-vkladyshi-besprovodnye-sony-wi-c100-beige-wic100c-ce7.html,,05.11.2025 19:24,,"вул. Соборна, 42",Фастів,0
1447212878,,,,,2260825,"Ноутбуки, планшеты и компьютерная техника >> Мониторы >> Мониторы Asus",asus,Монітор ігровий Asus ROG Strix XG32UQ,,35999,1,https://comfy.ua/monitor-igrovoj-asus-rog-strix-xg32uq.html,37699,05.11.2025 17:59,,"вул. Соборна, 42",Фастів,0
1447215881,,,,,2249284,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели Midea,midea,Конвектор Midea NDK20-21A,,1799,1,https://comfy.ua/konvektor-midea-ndk20-21a.html,,05.11.2025 17:45,,"вул. Соборна, 42",Фастів,0
1447309655,6829402,FABER,Вытяжка FABER INKA LUX EVO X A52,13422,2242971,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Faber,faber,Витяжка вбудована Faber INKA LUX EVO X A52,,12999,1,https://comfy.ua/vytjazhka-vstraivaemaja-faber-inka-lux-evo-x-a52.html,,05.11.2025 20:43,,"вул. Соборна, 42",Фастів,0
1447310601,6829401,FABER,Вытяжка FABER INKA LUX EVO X A70,15026,2242972,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Faber,faber,Витяжка вбудована Faber INKA LUX EVO X A70,,14699,1,https://comfy.ua/vytjazhka-vstraivaemaja-faber-inka-lux-evo-x-a70.html,,05.11.2025 20:52,,"вул. Соборна, 42",Фастів,0
1447314027,6839062,ROWENTA,Пылесос ROWENTA X-Force Flex 14.60 Auto Aqua RH99C0WO,14999,2259082,Техника для дома >> Мелкая техника >> Ручные пылесосы >> Ручные пылесосы Rowenta,rowenta,Пилосос ручний для дому Rowenta RH99C0WO,,14999,1,https://comfy.ua/pylesos-ruchnoj-dlja-doma-rowenta-rh99c0wo.html,25999,05.11.2025 17:29,,"вул. Соборна, 42",Фастів,2
1447315077,6986001,BOSCH,Пылесос BOSCH UniversalVac 18В (0.603.3B9.103),8376,2147144,Техника для дома >> Мелкая техника >> Ручные пылесосы >> Ручные пылесосы Bosch,bosch,Пилосос ручний для дому Bosch UniversalVac 18 (0.603.3B9.103),,8375,1,https://comfy.ua/pylesos-ruchnoj-dlja-doma-bosch-universalvac-18-0-603-3b9-103.html,,05.11.2025 18:40,,"вул. Соборна, 42",Фастів,0
1447322347,6996597,KARCHER,Очиститель воздуха KARCHER AF 20 (1.024-820.0),5999,2259215,Техника для дома >> Климатическая техника >> Очистители воздуха >> Очистители воздуха Karcher,karcher,Очищувач повітря Karcher AF 20 (1.024-820.0),,5999,1,https://comfy.ua/ochistitel-vozduha-karcher-af-20-1-024-820-0.html,8999,05.11.2025 17:35,,"вул. Соборна, 42",Фастів,0
1447322348,6996598,KARCHER,Очиститель воздуха KARCHER AF 30 (1.024-821.0),10999,2259214,Техника для дома >> Климатическая техника >> Очистители воздуха >> Очистители воздуха Karcher,karcher,Очищувач повітря Karcher AF 30 (1.024-821.0),,10999,1,https://comfy.ua/ochistitel-vozduha-karcher-af-30-1-024-821-0.html,13999,05.11.2025 17:37,,"вул. Соборна, 42",Фастів,0
1447335332,6854508,MERCUSYS,Wi-Fi роутер MERCUSYS MR80X AX3000,1699,2262535,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование >> Маршрутизаторы интернет >> Маршрутизаторы интернет Mercusys",mercusys,Маршрутизатор інтернет WiFi6 Mercusys MR80X,,1699,1,https://comfy.ua/marshrutizator-internet-wifi6-mercusys-mr80x.html,,05.11.2025 17:21,,"вул. Соборна, 42",Фастів,0
1447335333,,,,,2262515,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование",tp-link,MESH система WiFi5 TP-Link Deco P9 (2-Pack),,6499,1,https://comfy.ua/mesh-sistema-wifi5-tp-link-deco-p9-2-pack.html,,05.11.2025 17:55,,"вул. Соборна, 42",Фастів,0
1447335334,6854514,TP-LINK,Wi-Fi роутер TP-LINK DECO S7 3PK AC1900,6999,2262514,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование >> Маршрутизаторы интернет >> Маршрутизаторы интернет TP-Link",tp-link,MESH система WiFi5 TP-Link Deco S7 (3-Pack),,6999,1,https://comfy.ua/mesh-sistema-wifi5-tp-link-deco-s7-3-pack.html,,05.11.2025 17:24,,"вул. Соборна, 42",Фастів,0
1447346544,7060985,OXO,Молоток для мяса Oxo Good Grips (11343501),1205,2261376,Посуда >> Кухонные аксессуары >> Посуда для мяса и рыбы >> Посуда для мяса и рыбы OXO,oxo,Молоток для м'яса OXO 6x5x24см 11343501,,1205,1,https://comfy.ua/molotok-dlja-mjasa-oxo-6x5x24sm-11343501.html,,05.11.2025 19:30,,"вул. Соборна, 42",Фастів,0
1447351341,6392308,PIKO,Гарнитура PIKO EP-102WTM 1 м White,119,2260489,"Аудио, фото и видео >> Наушники >> Наушники Piko",piko,Навушники вкладиші дротові Piko EP-102WTM White (1283126477782),,119,1,https://comfy.ua/naushniki-vkladyshi-provodnye-piko-ep-102wtm-white-1283126477782.html,,05.11.2025 18:46,,"вул. Соборна, 42",Фастів,0
1447355686,,,,,2262714,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование >> Адаптеры Wi-Fi >> Адаптеры Wi-Fi Mercusys",mercusys,USB-адаптер мережі WiFi Mercusys MU6H,,449,1,https://comfy.ua/usb-adapter-seti-wifi-mercusys-mu6h.html,,05.11.2025 17:24,,"вул. Соборна, 42",Фастів,0
1447356525,,,,,2254023,Телевизоры и мультимедиа >> Аксессуары для ТВ >> Крепления для телевизоров >> Крепления для телевизоров iTECH,itech,Кріплення для телевізора iTECH LCD421,,365,1,https://comfy.ua/kreplenie-dlja-televizora-itech-lcd421.html,,05.11.2025 17:59,,"вул. Соборна, 42",Фастів,0
1447362015,,,,,2241768,Техника для дома >> Мелкая техника >> Утюги >> Утюги Prime Technics,prime-technics,Праска Prime Technics PTI 2677 FR,,1279,1,https://comfy.ua/utjug-prime-technics-pti-2677-fr.html,,05.11.2025 18:43,,"вул. Соборна, 42",Фастів,0
1447363339,6851512,GRUNHELM,Телевизор GRUNHELM 32H300-T2,5399,.2260428,Телевизоры и мультимедиа >> Телевизоры,grunhelm,Телевізор Grunhelm 32H300-T2,,4899,1,https://comfy.ua/televizor-grunhelm-32h300-t2.html,,05.11.2025 17:58,,"вул. Соборна, 42",Фастів,0
1447363482,6851515,GRUNHELM,Телевизор GRUNHELM 32H500-GA11V,6839,.2260424,Телевизоры и мультимедиа >> Телевизоры,grunhelm,Телевізор Grunhelm 32H500-GA11V,,6299,1,https://comfy.ua/televizor-grunhelm-32h500-ga11v.html,,05.11.2025 18:00,,"вул. Соборна, 42",Фастів,0
1447363617,6851517,GRUNHELM,Телевизор GRUNHELM SMART TV 43F500-GA11V,10320,.2260426,Телевизоры и мультимедиа >> Телевизоры,grunhelm,Телевізор Grunhelm 43F500-GA11V,,11759,1,https://comfy.ua/televizor-grunhelm-43f500-ga11v.html,,05.11.2025 18:13,,"вул. Соборна, 42",Фастів,0
1447372416,6863978,ACER,Проектор ACER P1557Ki (MR.JV511.001),34539,2236720,Телевизоры и мультимедиа >> Проекторы и экраны >> Проекторы >> Проекторы Acer,acer,Проектор Acer P1557Ki WiFi (MR.JV511.001),,34569,1,https://comfy.ua/proektor-acer-p1557ki-wifi-mr-jv511-001.html,,05.11.2025 17:56,,"вул. Соборна, 42",Фастів,0
1447377188,6841593,DELONGHI,Кофемашина DELONGHI Magnifica Smart ECAM220.22.GB,15999,2253514,Техника для кухни >> Мир кофе >> Кофемашины >> Кофемашины Delonghi,delonghi,Кавомашина Delonghi ECAM220.22.GB,,15999,1,https://comfy.ua/kofemashina-delonghi-ecam220-22-gb.html,22999,05.11.2025 17:22,,"вул. Соборна, 42",Фастів,1
1447380217,,,,,.2250142,Игровые консоли и гейминг >> Комплектующие для игровых ПК,asus,Материнська плата Asus PRIME H610M-R D4-SI,,2929,1,https://comfy.ua/materinskaja-plata-asus-prime-h610m-r-d4-si.html,,05.11.2025 19:07,,"вул. Соборна, 42",Фастів,0
1447380218,,,,,.2250139,Игровые консоли и гейминг >> Комплектующие для игровых ПК,asus,Материнська плата Asus PRIME H610M-K D4,,3039,1,https://comfy.ua/materinskaja-plata-asus-prime-h610m-k-d4.html,,05.11.2025 19:05,,"вул. Соборна, 42",Фастів,0
1447380220,,,,,.2250156,Игровые консоли и гейминг >> Комплектующие для игровых ПК,asus,Материнська плата Asus Prime H610M-A WIFI D4,,4285,1,https://comfy.ua/materinskaja-plata-asus-prime-h610m-a-wifi-d4.html,,05.11.2025 19:11,,"вул. Соборна, 42",Фастів,0
1447381307,6850547,KRAUFF,Ложка чайная KRAUFF 29-178-023/4,54,2259283,Посуда >> Для сервировки >> Столовые приборы >> Столовые приборы Krauff,krauff,Чайна ложка Krauff 29-178-023/4,,54,1,https://comfy.ua/chajnaja-lozhka-krauff-29-178-023-4.html,,05.11.2025 19:36,,"вул. Соборна, 42",Фастів,0
1447381308,6850538,KRAUFF,Ложка столовая KRAUFF Venice (29-178-021/3),63,2259276,Посуда >> Для сервировки >> Столовые приборы >> Столовые приборы Krauff,krauff,Ложка столова Krauff 29-178-021/3,,63,1,https://comfy.ua/lozhka-stolovaja-krauff-29-178-021-3.html,,05.11.2025 19:01,,"вул. Соборна, 42",Фастів,0
1447381311,6795297,RITTER,Набор чайных ложек Ritter 3 предмета (29-178-042),73,2259280,Посуда >> Для сервировки >> Столовые приборы >> Столовые приборы Ritter,ritter,Набір чайних ложок Ritter 29-178-042 3 пр.,,74,1,https://comfy.ua/nabor-chajnyh-lozhek-ritter-29-178-042-3-pr.html,140,05.11.2025 19:04,,"вул. Соборна, 42",Фастів,0
1447381312,6850544,KRAUFF,Нож столовый KRAUFF Geneva (29-178-023/1),105,2259277,Посуда >> Для сервировки >> Столовые приборы >> Столовые приборы Krauff,krauff,Ніж столовий Krauff 29-178-023/1,,105,1,https://comfy.ua/nozh-stolovyj-krauff-29-178-023-1.html,,05.11.2025 19:07,,"вул. Соборна, 42",Фастів,0
