1655622433,6965391,granado,_granado_palamos_47131200_white_glass,7990,2861526,__________granado,granado,__granado_palamos_47131200_white_glass,column,7990,1,httpscomfyuavytjazhkavstraivaemajagranadopalamos47131200whiteglasshtml,10990,05112025_2022,column,__42,Фастів,0
1655622432,6965390,GRANADO,Вытяжка GRANADO Palamos 4713-1200 Black glass,7990,2861525,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки GRANADO,granado,Витяжка вбудована GRANADO Palamos 4713-1200 Black glass,,7990,1,https://comfy.ua/vytjazhka-vstraivaemaja-granado-palamos-4713-1200-black-glass.html,10990,05.11.2025 20:23,,"вул. Соборна, 42",Фастів,0
1655622433,6965391,GRANADO,Вытяжка GRANADO Palamos 4713-1200 White glass,7990,2861526,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки GRANADO,granado,Витяжка вбудована GRANADO Palamos 4713-1200 White glass,,7990,1,https://comfy.ua/vytjazhka-vstraivaemaja-granado-palamos-4713-1200-white-glass.html,10990,05.11.2025 20:22,,"вул. Соборна, 42",Фастів,0
1655637099,7035460,VILGRAND,Блендер VILGRAND VBH4330 Red,649,2868240,Техника для кухни >> Мелкая техника,vilgrand,Блендер заглибний ViLgrand VBH4330 Red,,649,1,https://comfy.ua/blender-pogruzhnoj-vilgrand-vbh4330-red.html,,05.11.2025 19:20,,"вул. Соборна, 42",Фастів,0
1655637101,6948296,MAGIC BULLET,Блендер MAGIC BULLET MBR04B (0C22300069),1699,2868844,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры NUTRIBULLET,nutribullet,Блендер стаціонарний NUTRIBULLET MagicBullet MBR04 B,,1699,1,https://comfy.ua/blender-stacionarnyj-nutribullet-magicbullet-mbr04-b.html,2599,05.11.2025 18:08,,"вул. Соборна, 42",Фастів,0
1655637131,6948297,NUTRIBULLET,Блендер  NUTRIBULLET NB614DG (0C22300067),2899,2868843,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры NUTRIBULLET,nutribullet,Блендер стаціонарний NUTRIBULLET NB 614DG,,2899,1,https://comfy.ua/blender-stacionarnyj-nutribullet-nb-614dg.html,4099,05.11.2025 17:37,,"вул. Соборна, 42",Фастів,0
1655637318,6977234,ELECTROLUX,Блендер ELECTROLUX E6VB1-8ST,5509,2861527,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры Electrolux,electrolux,Блендер стаціонарний Electrolux E6VB1-8ST,,6399,1,https://comfy.ua/blender-stacionarnyj-electrolux-e6vb1-8st.html,,05.11.2025 19:20,,"вул. Соборна, 42",Фастів,0
1655640986,7170448,PERFELLI,Вытяжка PERFELLI VICCO 5HM BIANCO,3899,2713830,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Perfelli,perfelli,Витяжка декоративна Perfelli VICCO 5HM BIANCO,,3899,1,https://comfy.ua/vytjazhka-dekorativnaja-perfelli-vicco-5hm-bianco.html,,05.11.2025 20:01,,"вул. Соборна, 42",Фастів,0
1655665396,,,,,.2868852,"Аудио, фото и видео >> Аксессуары для фото, видео",liitokala,Акумулятор тип 18650 LiitoKala Lii-30Q,,149,1,https://comfy.ua/akkumuljator-tip-18650-liitokala-lii-30q.html,,05.11.2025 18:25,,"вул. Соборна, 42",Фастів,0
1655669174,6950428,PHILIPS,Монитор PHILIPS 27E1N1300A/00 Black,7175,2866381,"Ноутбуки, планшеты и компьютерная техника >> Мониторы >> Мониторы Philips",philips,Монітор Philips 27E1N1300A/00 Black,,6469,1,https://comfy.ua/monitor-philips-27e1n1300a-00-black.html,,05.11.2025 17:50,,"вул. Соборна, 42",Фастів,0
1655683041,,,,,2854261,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование >> Точки доступа >> Точки доступа Xiaomi",xiaomi,Точка доступу Xiaomi Mi WiFi Range Extender AC1200 (DVB4348GL),,899,1,https://comfy.ua/tochka-dostupa-xiaomi-mi-wifi-range-extender-ac1200-dvb4348gl.html,999,05.11.2025 17:20,,"вул. Соборна, 42",Фастів,0
